类别,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,2.92,10.6,10.6,4.34
暴雨灾害,10.6,10.6,4.2666666666666675,4.3,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,7.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,3.75
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,7.05
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,3.4,4.2666666666666675,2.49,10.6,10.6,2.49
暴雨灾害,10.6,10.6,4.2666666666666675,7.05,10.6,10.6,4.8
暴雨灾害,10.6,5.8,3.45,10.6,10.6,10.6,3.4
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,3.4
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.2666666666666675,3.483333333333333,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,3.4,10.6,10.6,5.625
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,4.34
暴雨灾害,10.6,10.6,4.2666666666666675,5.866666666666667,10.6,10.6,4.8
暴雨灾害,10.6,4.8,3.675,2.6285714285714286,10.6,10.6,4.3
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,4.48
暴雨灾害,10.6,4.2,4.2666666666666675,10.6,10.6,10.6,3.4
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.6200000000000006,10.6,10.6,3.9800000000000004
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.075,10.6,10.6,10.6,3.98
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.725
暴雨灾害,10.6,10.6,3.8,5.8,10.6,10.6,5.8
暴雨灾害,10.6,5.8,4.075,2.6285714285714286,10.6,10.6,2.4499999999999997
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,5.866666666666667,4.2666666666666675,6.7,10.6,10.6,5.8
暴雨灾害,10.6,4.2,3.45,4.2,10.6,5.8,2.391666666666667
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,6.233333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,2.14,10.6,5.8,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.3999999999999995
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.157142857142857,6.699999999999999,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,2.3714285714285714,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.633333333333333,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,2.6555555555555554
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,6.075
暴雨灾害,10.6,10.6,4.2666666666666675,4.3,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,7.05
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,2.6,10.6,10.6,2.49
暴雨灾害,10.6,10.6,4.2666666666666675,3.3166666666666664,10.6,10.6,3.9800000000000004
暴雨灾害,10.6,10.6,4.2666666666666675,2.92,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,7.166666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,7.166666666666666
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.2800000000000002,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,3.783333333333333,10.6,10.6,5.625
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,5.8,4.2666666666666675,6.699999999999999,10.6,10.6,2.8454545454545457
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.8666666666666663,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.625
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.7
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,6.0,4.2666666666666675,10.6,10.6,4.8,4.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.157142857142857,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.8666666666666663,10.6,10.6,2.8333333333333335
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.366666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,3.0300000000000002,10.6,10.6,10.6
暴雨灾害,10.6,4.64,4.011111111111111,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,3.9800000000000004
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.625
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,2.9
暴雨灾害,10.6,10.6,4.2666666666666675,4.3,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,4.725,10.6,10.6,5.033333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,7.05,10.6,10.6,3.2800000000000002
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,5.42
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,4.2,4.2666666666666675,3.9800000000000004,10.6,10.6,3.4
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,3.128571428571428
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,3.092857142857143
暴雨灾害,10.6,4.2,4.2666666666666675,3.9800000000000004,10.6,10.6,3.4
暴雨灾害,10.6,10.6,4.2666666666666675,4.8,10.6,10.6,5.175
暴雨灾害,10.6,5.8,4.2666666666666675,5.033333333333333,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,5.35
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,7.166666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,2.92,10.6,10.6,4.2
暴雨灾害,10.6,10.6,3.8,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.366666666666666,10.6,10.6,4.36
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,4.725,10.6,10.6,5.04
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,2.92
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.966666666666666
暴雨灾害,10.6,4.2,4.2666666666666675,3.58,10.6,10.6,2.6285714285714286
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,7.05
暴雨灾害,10.6,5.8,4.157142857142857,10.6,10.6,10.6,2.1461538461538465
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,2.8333333333333335
暴雨灾害,10.6,10.6,2.5076923076923077,4.725,10.6,10.6,2.92
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,4.457142857142856
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.425,10.6,10.6,3.3125
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,7.6,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,7.6,10.6,10.6,6.5
暴雨灾害,10.6,5.8,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.92,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.3999999999999995,10.6,10.6,3.783333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,4.025,10.6,10.6,4.3
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,3.483333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,5.8,10.6
暴雨灾害,10.6,6.7,4.2666666666666675,3.42,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,10.6,10.6,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.3166666666666664,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,3.128571428571428
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.6500000000000004,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.075,5.8,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,4.275
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.8,10.6,6.699999999999999,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.011111111111111,5.3999999999999995,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.075,5.1,10.6,10.6,3.92
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,10.6
暴雨灾害,10.6,3.4,4.2666666666666675,2.92,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,5.3999999999999995,10.6,10.6,3.783333333333333
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,3.8,4.75,10.6,10.6,5.633333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,3.6400000000000006,10.6,10.6,3.783333333333333
暴雨灾害,10.6,10.6,10.6,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,3.85,4.2666666666666675,4.2,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,7.05,10.6,10.6,4.68
暴雨灾害,10.6,10.6,4.2666666666666675,7.05,10.6,10.6,5.366666666666666
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,5.8,3.45,7.05,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.157142857142857,4.925,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,4.8
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,3.9800000000000004
暴雨灾害,10.6,10.6,4.157142857142857,6.699999999999999,10.6,10.6,10.6
暴雨灾害,10.6,10.6,7.05,6.7,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,7.166666666666666
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,7.05
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,4.2,4.2666666666666675,4.2,10.6,10.6,4.025
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.98
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.8857142857142857,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,4.7
暴雨灾害,10.6,10.6,4.157142857142857,3.3857142857142852,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.92,10.6,10.6,5.966666666666666
暴雨灾害,10.6,7.05,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.8857142857142857,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.366666666666666
暴雨灾害,10.6,5.8,4.2666666666666675,4.8,10.6,10.6,3.1076923076923078
暴雨灾害,10.6,10.6,4.157142857142857,4.8,10.6,10.6,5.8
暴雨灾害,10.6,3.2800000000000002,4.2666666666666675,10.6,10.6,10.6,3.4
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.011111111111111,10.6,10.6,10.6,10.6
暴雨灾害,10.6,2.92,4.2666666666666675,3.4999999999999996,10.6,10.6,2.92
暴雨灾害,10.6,10.6,4.157142857142857,2.425,10.6,10.6,3.4
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.366666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,4.225,10.6,10.6,4.2
暴雨灾害,10.6,10.6,3.8,6.7,10.6,10.6,2.9
暴雨灾害,10.6,5.8,4.2666666666666675,3.2800000000000002,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.075,10.6,10.6,10.6,6.075
暴雨灾害,10.6,4.2,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,6.699999999999999,10.6,10.6,4.34
暴雨灾害,10.6,10.6,7.05,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,4.3,10.6,10.6,2.9
暴雨灾害,10.6,5.8,4.2666666666666675,6.7,10.6,10.6,2.822222222222222
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,2.2
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,4.2
暴雨灾害,10.6,10.6,3.8,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.011111111111111,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,3.8,3.85,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.157142857142857,6.7,10.6,10.6,10.6
暴雨灾害,10.6,4.64,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.3,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.35
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.966666666666666
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,2.6285714285714286,10.6,2.92,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,2.2
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,2.2
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.966666666666666
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,3.9800000000000004
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,3.15
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.083333333333333
暴雨灾害,10.6,10.6,10.6,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,6.7,4.2666666666666675,4.2,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,7.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,4.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,4.8,10.6,10.6,4.7
暴雨灾害,10.6,10.6,4.075,5.8,10.6,10.6,2.2
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,6.566666666666666
暴雨灾害,10.6,4.2,4.2666666666666675,10.6,10.6,10.6,3.4
暴雨灾害,10.6,10.6,3.8,10.6,10.6,10.6,7.05
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,4.083333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,3.1
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,3.483333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,8.45
暴雨灾害,10.6,7.05,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.633333333333333,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.011111111111111,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.866666666666667
暴雨灾害,10.6,4.2,3.8,3.3857142857142852,10.6,10.6,3.9800000000000004
暴雨灾害,10.6,10.6,4.2666666666666675,3.2800000000000002,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.057142857142857,7.55,10.6,10.6,10.6
暴雨灾害,10.6,4.2,4.157142857142857,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.075,5.8,10.6,10.6,5.366666666666666
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,3.8499999999999996,10.6,10.6,2.6555555555555554
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.011111111111111,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,10.6
暴雨灾害,10.6,2.2,3.8833333333333333,10.6,10.6,10.6,1.96
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,3.5375
暴雨灾害,10.6,10.6,3.177777777777778,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.2800000000000002,10.6,10.6,3.22
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,4.2,4.2666666666666675,10.6,10.6,10.6,3.4
暴雨灾害,10.6,10.6,4.011111111111111,10.6,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,2.2666666666666666,10.6,10.6,5.966666666666666
暴雨灾害,10.6,4.2,4.2666666666666675,10.6,10.6,10.6,3.4
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,5.8,3.5999999999999996
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.011111111111111,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,5.04
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,5.8,4.2
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,4.557142857142857
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,5.8
暴雨灾害,10.6,10.6,3.075,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.366666666666666,10.6,10.6,4.8
